id_persona,genero,edad,nacionalidad,categoria_municipio,ingresos,actividad
4609,otro,45,2,5,15064722,Independiente
4610,f,20,2,3,8957682,Otro
4611,m,55,1,4,10032316,Ama de casa
4612,f,21,1,1,3471490,Empleado
4613,m,41,2,1,14166404,Estudiante
4614,otro,48,1,5,1589885,Ama de casa
4615,otro,62,2,6,4438038,Independiente
4616,f,62,2,4,13597116,Ama de casa
4617,otro,28,2,4,6970279,Ama de casa
4618,m,54,2,3,21273133,Otro
4619,otro,18,2,6,5444357,Independiente
4620,f,26,2,1,11970350,Independiente
4621,f,34,1,3,18638918,Estudiante
4622,f,18,1,2,15044890,Estudiante
4623,m,20,2,4,5279406,Estudiante
4624,m,43,2,1,1998854,Estudiante
4625,m,48,1,3,6142242,Ama de casa
4626,m,43,1,5,3692161,Ama de casa
4627,m,40,2,2,16592969,Estudiante
4628,otro,47,2,3,9041488,Estudiante
4629,m,27,1,5,2744663,Estudiante
4630,m,25,2,1,21232197,Empleado
4631,otro,61,1,1,4508997,Estudiante
4632,m,42,2,2,4522105,Empleado
4633,f,39,1,5,21989884,Estudiante
4634,m,32,2,4,7141666,Independiente
4635,m,58,2,1,8110678,Otro
4636,f,27,2,6,17999948,Ama de casa
4637,f,37,1,4,9219476,Independiente
4638,f,58,2,4,16373713,Otro
4639,f,40,1,3,18832183,Empleado
4640,m,18,1,3,20969233,Ama de casa
4641,f,19,1,1,9547487,Empleado
4642,f,36,1,4,12832867,Empleado
4643,otro,31,2,3,4331328,Ama de casa
4644,f,25,2,5,19711226,Otro
4645,f,55,2,5,10858717,Ama de casa
4646,otro,29,1,5,11175601,Estudiante
4647,otro,43,2,5,16444303,Empleado
4648,m,44,1,4,18731368,Estudiante
4649,otro,46,1,5,17503098,Ama de casa
4650,m,32,1,4,1764914,Ama de casa
4651,otro,18,2,1,5121609,Otro
4652,otro,60,1,1,20210953,Empleado
4653,m,45,2,5,18988377,Independiente
4654,otro,20,2,5,11865560,Ama de casa
4655,m,35,2,5,5540513,Independiente
4656,otro,51,1,1,11369206,Empleado
4657,f,49,2,3,1959701,Estudiante
4658,otro,46,1,1,10121404,Empleado
4659,m,42,1,5,20327132,Otro
4660,otro,43,1,3,2124101,Independiente
4661,m,56,1,3,20501644,Independiente
4662,m,25,2,2,20374212,Estudiante
4663,f,36,2,4,5283861,Estudiante
4664,f,59,2,5,20422255,Ama de casa
4665,m,39,2,4,20806322,Empleado
4666,otro,46,1,2,3887240,Otro
4667,m,50,1,4,15729131,Ama de casa
4668,m,55,1,5,16843551,Empleado
4669,otro,62,1,2,9312602,Estudiante
4670,otro,52,2,4,17641091,Otro
4671,otro,60,2,1,15806224,Estudiante
4672,otro,20,1,3,2786704,Estudiante
4673,m,36,1,2,17038960,Independiente
4674,m,27,1,1,18035568,Empleado
4675,f,44,1,5,12590293,Ama de casa
4676,m,32,2,3,5880514,Independiente
4677,otro,28,1,2,15425074,Empleado
4678,f,43,2,3,12919175,Empleado
4679,otro,41,2,6,10589943,Empleado
4680,m,30,1,6,2530994,Otro
4681,f,49,1,2,19316246,Independiente
4682,otro,54,2,2,16046985,Ama de casa
4683,f,21,2,4,15199842,Independiente
4684,f,30,1,3,16783239,Estudiante
4685,m,26,2,6,17398727,Empleado
4686,otro,51,1,6,12848858,Estudiante
4687,f,54,1,3,13144919,Independiente
4688,f,24,2,6,3848974,Ama de casa
4689,otro,18,2,1,8356655,Estudiante
4690,f,29,1,6,15664544,Estudiante
4691,f,38,1,6,13487998,Otro
4692,f,28,2,5,9517456,Independiente
4693,otro,61,2,1,6341842,Estudiante
4694,otro,61,2,4,8453288,Independiente
4695,otro,61,2,2,7240182,Ama de casa
4696,otro,31,1,6,10790491,Estudiante
4697,m,51,1,4,7542780,Ama de casa
4698,f,51,1,4,2661663,Estudiante
4699,otro,42,2,1,8157853,Empleado
4700,f,21,2,2,20447200,Otro
4701,f,43,1,5,10027841,Otro
4702,m,33,2,4,14491625,Otro
4703,otro,27,2,5,7583086,Ama de casa
4704,otro,62,2,2,11780828,Independiente
4705,f,19,2,2,12646921,Otro
4706,otro,52,2,1,17225906,Estudiante
4707,f,36,2,3,7121272,Estudiante
4708,f,23,1,6,1682578,Empleado
4709,m,36,1,1,16918610,Ama de casa
4710,m,25,1,5,19960367,Estudiante
4711,m,31,1,1,16346826,Estudiante
4712,f,27,2,2,4587308,Empleado
4713,otro,20,1,4,4259382,Empleado
4714,m,55,1,6,21355746,Independiente
4715,otro,46,1,6,9913075,Independiente
4716,m,32,1,3,12273671,Independiente
4717,m,40,2,2,15517247,Estudiante
4718,f,40,2,6,16763099,Empleado
4719,m,35,1,6,5762434,Ama de casa
4720,m,36,1,4,9991681,Independiente
4721,f,45,2,5,6288109,Otro
4722,otro,43,2,5,10687490,Estudiante
4723,m,27,1,5,15805014,Ama de casa
4724,f,21,2,1,8344783,Estudiante
4725,m,19,2,5,19015343,Independiente
4726,f,20,1,5,18382515,Estudiante
4727,otro,24,2,1,17443969,Independiente
4728,otro,33,1,4,20081132,Estudiante
4729,f,48,1,2,15957630,Independiente
4730,f,27,2,6,14007990,Empleado
4731,f,36,2,3,9430729,Empleado
4732,otro,45,2,6,6910317,Empleado
4733,m,34,2,5,8093724,Empleado
4734,otro,45,2,5,6312519,Empleado
4735,f,36,2,6,15392164,Otro
4736,f,54,1,6,6712725,Estudiante
4737,otro,40,2,5,8914150,Empleado
4738,f,37,1,1,11733646,Otro
4739,otro,30,2,1,20828274,Otro
4740,f,30,2,1,13291915,Estudiante
4741,m,60,2,3,20816437,Estudiante
4742,m,28,2,2,21772957,Independiente
4743,f,32,2,5,20705712,Independiente
4744,otro,34,1,4,20461619,Empleado
4745,m,45,1,6,2186203,Ama de casa
4746,otro,36,1,6,18842662,Independiente
4747,f,21,2,5,20899670,Ama de casa
4748,otro,39,2,5,7178464,Independiente
4749,m,39,2,5,16457173,Otro
4750,otro,54,1,6,4737163,Otro
4751,otro,56,1,5,19364295,Otro
4752,f,51,2,6,4711497,Ama de casa
4753,f,50,1,2,5069916,Empleado
4754,f,61,2,4,15639633,Independiente
4755,m,59,2,1,3914517,Independiente
4756,m,57,1,4,11407264,Ama de casa
4757,f,50,1,5,20726602,Otro
4758,f,29,1,4,16983147,Empleado
4759,m,19,1,5,17828471,Independiente
4760,m,45,2,4,20032594,Empleado
4761,m,27,2,3,20573775,Empleado
4762,m,39,1,4,20619821,Estudiante
4763,f,34,1,1,21136251,Empleado
4764,m,43,1,1,5425539,Estudiante
4765,f,20,1,4,18278185,Ama de casa
4766,otro,24,2,6,16953224,Otro
4767,otro,61,2,6,14308666,Estudiante
4768,m,25,2,6,5322417,Empleado
4769,otro,37,2,4,1509467,Otro
4770,otro,29,2,6,12041985,Empleado
4771,otro,52,2,2,13358571,Empleado
4772,m,34,2,4,17105977,Estudiante
4773,m,45,1,1,2840547,Ama de casa
4774,otro,58,2,6,15151655,Empleado
4775,f,27,1,3,20073153,Estudiante
4776,otro,39,1,6,18641906,Empleado
4777,m,55,1,1,4572537,Otro
4778,m,50,2,2,10983874,Ama de casa
4779,m,39,2,4,9780151,Empleado
4780,otro,61,2,6,7283075,Ama de casa
4781,f,54,2,3,2129406,Ama de casa
4782,m,30,1,1,18309718,Otro
4783,m,44,2,3,4893368,Otro
4784,otro,32,1,5,17387254,Independiente
4785,f,39,2,1,12595859,Ama de casa
4786,otro,47,2,5,20501764,Empleado
4787,m,60,1,3,15830709,Otro
4788,f,57,1,4,12668833,Empleado
4789,f,54,1,4,16040184,Ama de casa
4790,m,51,2,4,19908286,Otro
4791,f,61,2,5,20481860,Independiente
4792,f,51,1,4,12200335,Ama de casa
4793,otro,52,2,2,16553273,Empleado
4794,m,59,1,1,10262859,Independiente
4795,m,36,2,1,17654014,Ama de casa
4796,m,25,1,3,5926760,Otro
4797,m,56,1,6,16589090,Ama de casa
4798,m,50,2,5,15730541,Estudiante
4799,f,61,1,1,5309218,Empleado
4800,otro,45,2,5,10551607,Otro
4801,m,54,2,3,9692394,Otro
4802,otro,42,1,4,2935223,Estudiante
4803,otro,53,1,6,20912343,Independiente
4804,f,34,2,3,6841139,Otro
4805,m,41,2,2,1975435,Independiente
4806,f,38,1,4,18060951,Independiente
4807,m,19,1,4,1903297,Independiente
4808,f,48,1,4,2974654,Ama de casa
4809,otro,61,2,3,14532248,Estudiante
4810,m,50,2,2,21778180,Empleado
4811,otro,47,2,6,10904119,Estudiante
4812,otro,29,1,5,16780906,Otro
4813,f,61,1,3,11502356,Estudiante
4814,m,29,2,1,15932119,Empleado
4815,otro,41,2,1,4208485,Ama de casa
4816,f,41,1,3,8348726,Otro
4817,m,28,2,5,9700235,Ama de casa
4818,m,30,1,1,8294629,Otro
4819,otro,44,1,5,8518949,Empleado
4820,m,25,1,4,3072879,Ama de casa
4821,otro,27,2,3,5598375,Empleado
4822,m,25,2,4,12550748,Empleado
4823,f,37,1,1,19948749,Estudiante
4824,otro,25,1,5,4854803,Otro
4825,otro,26,2,4,16914150,Independiente
4826,m,24,1,1,18254102,Independiente
4827,m,31,2,2,5999925,Ama de casa
4828,otro,45,2,4,20107694,Empleado
4829,m,19,2,2,21834429,Estudiante
4830,f,60,1,2,16101348,Otro
4831,m,25,1,6,6111159,Ama de casa
4832,f,30,1,1,17357554,Empleado
4833,f,38,1,3,19484153,Independiente
4834,f,45,2,5,3323332,Independiente
4835,f,52,1,1,4519736,Otro
4836,f,40,2,6,21347369,Otro
4837,m,32,1,6,10400307,Otro
4838,f,19,1,4,13445525,Ama de casa
4839,m,29,1,5,6551793,Otro
4840,f,53,1,6,17375183,Ama de casa
4841,otro,20,1,3,7564601,Estudiante
4842,f,22,2,1,17584924,Empleado
4843,otro,20,1,3,9526412,Independiente
4844,f,36,1,4,3624597,Ama de casa
4845,f,19,1,1,18625986,Empleado
4846,f,61,1,4,6772123,Otro
4847,otro,54,1,5,21940545,Independiente
4848,otro,34,2,5,4297465,Ama de casa
4849,f,31,1,3,11068224,Otro
4850,m,45,2,3,7055310,Empleado
4851,f,44,1,5,6869998,Estudiante
4852,otro,27,2,2,13239491,Empleado
4853,f,20,1,5,11054219,Ama de casa
4854,otro,53,1,1,3831196,Estudiante
4855,otro,55,2,4,14944180,Estudiante
4856,otro,42,1,5,11379989,Otro
4857,f,39,2,5,21072795,Empleado
4858,otro,56,1,6,2130054,Ama de casa
4859,otro,47,2,4,13944826,Estudiante
4860,f,38,2,6,11988845,Otro
4861,otro,47,2,4,8114632,Estudiante
4862,f,45,1,1,18216799,Empleado
4863,otro,48,2,4,11719148,Independiente
4864,m,43,1,3,12123935,Ama de casa
4865,m,60,2,5,18401867,Independiente
4866,otro,39,2,4,3318027,Empleado
4867,m,38,2,1,17958492,Independiente
4868,f,18,1,4,17664556,Empleado
4869,m,54,1,5,13403197,Empleado
4870,otro,30,1,2,9471516,Otro
4871,otro,38,2,4,21657119,Independiente
4872,f,26,1,3,16902125,Estudiante
4873,otro,34,1,5,12952745,Empleado
4874,f,38,2,1,10201404,Independiente
4875,m,48,2,5,12565782,Estudiante
4876,m,56,1,6,5959718,Ama de casa
4877,f,39,1,2,15586365,Estudiante
4878,f,29,1,1,14866629,Independiente
4879,otro,23,2,2,14147781,Independiente
4880,m,33,2,2,7942994,Estudiante
4881,f,43,2,3,5099661,Estudiante
4882,m,22,2,4,18146575,Empleado
4883,f,26,2,3,16482587,Independiente
4884,m,57,1,3,20201058,Empleado
4885,otro,31,1,6,11169962,Empleado
4886,m,61,1,3,6582698,Ama de casa
4887,m,59,2,1,8181441,Independiente
4888,m,47,2,4,9462003,Empleado
4889,m,43,1,4,10826652,Ama de casa
4890,m,62,1,1,7226928,Empleado
4891,otro,46,1,3,3513946,Empleado
4892,f,36,2,3,2172337,Independiente
4893,m,25,2,2,13714517,Estudiante
4894,otro,40,2,2,14204788,Estudiante
4895,m,59,2,6,4529412,Independiente
4896,m,52,2,5,10581278,Estudiante
4897,f,48,1,2,13269571,Otro
4898,m,52,1,4,16868229,Estudiante
4899,otro,49,2,1,19615538,Empleado
4900,otro,22,2,3,3867201,Empleado
4901,f,33,1,5,1599968,Ama de casa
4902,m,34,2,2,5104335,Independiente
4903,otro,49,2,5,6483994,Ama de casa
4904,m,55,1,1,17517077,Empleado
4905,m,49,2,1,15578461,Empleado
4906,m,37,2,5,12544978,Ama de casa
4907,f,19,1,5,5203645,Otro
4908,m,37,2,6,5643244,Estudiante
4909,otro,35,2,5,8466800,Otro
4910,m,18,1,3,13883262,Otro
4911,otro,46,1,4,20611163,Otro
4912,m,46,2,2,6594456,Otro
4913,otro,36,1,2,3540840,Estudiante
4914,otro,61,1,2,13921120,Independiente
4915,m,57,2,5,17232076,Ama de casa
4916,m,23,1,5,3712033,Otro
4917,otro,61,2,6,2807019,Otro
4918,f,56,1,5,16310756,Ama de casa
4919,m,25,1,6,16307497,Ama de casa
4920,f,41,2,6,20594345,Independiente
4921,m,37,2,3,4266253,Empleado
4922,m,31,2,3,21022938,Independiente
4923,m,22,1,3,19356341,Empleado
4924,m,58,2,3,18330336,Estudiante
4925,f,57,2,1,19314450,Independiente
4926,m,51,1,3,3672704,Estudiante
4927,otro,33,1,3,10123890,Ama de casa
4928,otro,62,1,3,11918203,Independiente
4929,f,24,2,6,5425129,Ama de casa
4930,m,33,1,2,8178764,Otro
4931,otro,24,1,2,21207581,Ama de casa
4932,f,44,2,2,18030270,Otro
4933,m,31,1,4,14329392,Empleado
4934,otro,31,1,1,12161345,Otro
4935,otro,61,2,6,10819005,Empleado
4936,f,50,1,5,11879572,Otro
4937,m,50,2,6,5585407,Otro
4938,m,61,2,3,21168544,Estudiante
4939,otro,37,2,2,8482712,Estudiante
4940,otro,53,2,6,8851047,Ama de casa
4941,otro,24,2,1,18984445,Estudiante
4942,m,49,1,3,9169170,Empleado
4943,f,20,2,4,15278175,Estudiante
4944,f,56,2,5,6303430,Ama de casa
4945,m,46,2,3,5768163,Independiente
4946,f,41,2,5,7003943,Empleado
4947,otro,39,1,6,1977856,Independiente
4948,f,23,1,3,2015921,Empleado
4949,f,41,1,4,14115494,Ama de casa
4950,f,57,2,6,18121767,Estudiante
4951,otro,40,1,1,4228966,Independiente
4952,m,55,1,5,2833648,Independiente
4953,otro,27,2,5,19985656,Estudiante
4954,m,33,2,1,3990053,Ama de casa
4955,m,28,1,5,13149039,Estudiante
4956,m,49,1,6,11721869,Otro
4957,f,62,1,2,8779674,Otro
4958,f,23,1,1,13039709,Otro
4959,m,41,2,4,15325622,Independiente
4960,m,50,2,3,6324327,Independiente
4961,f,29,2,3,11912930,Ama de casa
4962,otro,44,2,1,2627465,Empleado
4963,m,55,2,2,2345640,Estudiante
4964,otro,35,1,6,5225800,Empleado
4965,f,62,2,4,7967642,Independiente
4966,m,56,2,3,5600206,Estudiante
4967,otro,30,1,3,4972417,Independiente
4968,otro,57,2,6,2159199,Ama de casa
4969,otro,47,1,2,10721416,Estudiante
4970,f,58,2,5,20026875,Independiente
4971,f,30,2,1,20644543,Otro
4972,otro,51,2,2,14150745,Otro
4973,otro,53,1,2,18012526,Independiente
4974,f,47,2,2,9551285,Empleado
4975,otro,42,1,2,7290288,Ama de casa
4976,otro,19,2,5,9991326,Ama de casa
4977,f,53,2,6,21167689,Independiente
4978,otro,35,1,4,11158775,Ama de casa
4979,otro,22,1,2,11544728,Estudiante
4980,otro,36,2,2,11017851,Ama de casa
4981,f,59,1,1,16718920,Otro
4982,otro,35,2,3,11753118,Independiente
4983,f,49,2,5,12537615,Estudiante
4984,f,38,1,2,4030490,Ama de casa
4985,m,27,1,4,12712949,Otro
4986,m,54,1,4,2578712,Empleado
4987,otro,39,2,4,13886794,Ama de casa
4988,f,30,1,1,12135161,Otro
4989,m,34,2,4,14622542,Otro
4990,otro,26,1,6,19337552,Otro
4991,m,41,1,1,12396748,Otro
4992,m,61,1,5,1557883,Empleado
4993,f,31,1,4,9448760,Independiente
4994,f,25,1,3,17122178,Otro
4995,m,54,2,2,17950205,Independiente
4996,m,36,1,5,4268619,Empleado
4997,f,45,1,6,21797493,Empleado
4998,otro,58,2,3,15109996,Estudiante
4999,f,47,2,5,9977981,Estudiante
5000,m,24,2,6,19086961,Otro
5001,otro,43,2,4,1559973,Independiente
5002,m,57,1,5,13942591,Empleado
5003,otro,28,1,5,5999121,Ama de casa
5004,m,31,2,5,21080634,Estudiante
5005,otro,38,1,1,6321473,Estudiante
5006,otro,25,2,3,6268137,Ama de casa
5007,m,20,2,6,15636947,Independiente
5008,otro,45,1,4,17088288,Independiente
5009,f,46,1,2,4799379,Independiente
5010,m,40,2,4,4103300,Otro
5011,f,35,1,4,20044728,Otro
5012,m,52,2,1,12769435,Ama de casa
5013,otro,30,2,1,6532626,Empleado
5014,otro,29,2,5,20646215,Ama de casa
5015,otro,22,2,4,11287187,Empleado
5016,m,56,1,3,9640871,Ama de casa
5017,f,28,2,1,16651334,Otro
5018,f,28,2,6,10074801,Independiente
5019,m,59,2,1,14281437,Estudiante
5020,m,48,1,3,7651260,Ama de casa
5021,f,48,2,1,10327085,Ama de casa
5022,f,30,2,3,17914753,Estudiante
5023,f,31,1,2,5865342,Ama de casa
5024,f,62,2,3,14762561,Independiente
5025,m,59,2,2,3591393,Estudiante
5026,m,42,2,6,20085520,Estudiante
5027,otro,50,2,5,21934767,Independiente
5028,f,50,1,5,17203216,Independiente
5029,otro,32,1,1,12025382,Estudiante
5030,m,33,1,3,10666060,Independiente
5031,m,61,2,1,19643753,Independiente
5032,otro,55,1,3,16518428,Independiente
5033,f,23,1,1,7599600,Estudiante
5034,f,61,2,5,4797883,Ama de casa
5035,f,42,1,6,4610657,Empleado
5036,f,32,1,5,17214277,Estudiante
5037,otro,21,1,1,15559982,Empleado
5038,otro,21,2,3,1876207,Independiente
5039,m,47,2,4,11013268,Independiente
5040,f,51,1,6,15907233,Ama de casa
5041,f,44,1,3,5626829,Independiente
5042,f,48,2,1,8892260,Empleado
5043,otro,49,2,3,8282092,Estudiante
5044,f,61,2,2,7825165,Estudiante
5045,otro,56,2,3,4276752,Ama de casa
5046,f,26,1,5,17237670,Empleado
5047,f,58,2,5,7388121,Independiente
5048,m,25,1,2,5488273,Otro
5049,f,31,2,6,19852946,Ama de casa
5050,f,50,2,3,4516390,Ama de casa
5051,m,40,2,6,15422440,Otro
5052,otro,38,2,4,11066539,Estudiante
5053,otro,29,1,3,2357577,Estudiante
5054,f,19,1,5,1812893,Estudiante
5055,otro,30,1,5,6956052,Otro
5056,f,21,2,6,7082536,Independiente
5057,m,37,1,1,5125903,Independiente
5058,m,31,2,5,20729521,Empleado
5059,f,47,2,1,10400941,Empleado
5060,m,46,1,5,3100000,Estudiante
5061,m,25,2,5,21276375,Otro
5062,f,29,2,4,9545827,Ama de casa
5063,f,58,1,1,17133521,Independiente
5064,m,55,2,1,13792111,Otro
5065,otro,43,2,5,8311903,Empleado
5066,otro,19,1,1,1737232,Independiente
5067,f,57,1,5,9987703,Independiente
5068,f,31,2,5,11414125,Otro
5069,otro,23,1,6,18671048,Empleado
5070,m,59,2,3,18277728,Otro
5071,otro,57,1,1,3104986,Ama de casa
5072,otro,48,2,2,9020528,Independiente
5073,otro,34,1,6,15594494,Otro
5074,otro,42,1,1,5167893,Otro
5075,f,49,2,1,21721588,Ama de casa
5076,f,29,1,4,15988288,Otro
5077,m,30,1,2,10362181,Independiente
5078,m,36,2,2,17538030,Estudiante
5079,m,61,1,4,8646094,Estudiante
5080,m,42,1,4,5015586,Empleado
5081,otro,48,1,1,15837307,Ama de casa
5082,f,54,2,3,14887217,Empleado
5083,f,42,1,4,4175967,Estudiante
5084,m,33,2,2,13608809,Ama de casa
5085,m,55,2,2,8526465,Otro
5086,otro,60,1,1,4486550,Otro
5087,otro,40,2,3,13159043,Independiente
5088,m,31,2,5,19428067,Estudiante
5089,f,23,2,4,13968045,Otro
5090,f,42,2,4,5617363,Ama de casa
5091,f,40,1,1,14411801,Otro
5092,m,60,1,6,18648783,Empleado
5093,f,29,1,6,19337023,Empleado
5094,otro,30,2,3,17615923,Empleado
5095,otro,53,2,2,17351012,Empleado
5096,m,56,1,2,16375929,Empleado
5097,otro,51,2,5,15769134,Independiente
5098,m,23,1,2,17943758,Empleado
5099,f,55,2,6,19165163,Independiente
5100,f,57,1,6,8473107,Independiente
5101,f,25,1,4,6336927,Otro
5102,otro,25,1,5,15117210,Ama de casa
5103,m,57,2,3,16810997,Empleado
5104,f,50,1,5,5892981,Ama de casa
5105,m,51,2,3,4721716,Estudiante
5106,f,61,2,6,8824454,Independiente
5107,otro,32,1,2,21789685,Estudiante
5108,otro,53,1,1,16499833,Independiente
5109,m,52,2,5,20153584,Empleado
5110,otro,39,2,5,3266152,Estudiante
5111,otro,40,1,4,21715666,Otro
5112,m,57,1,4,4286255,Estudiante
5113,f,62,2,6,21436989,Independiente
5114,otro,39,1,3,21220309,Independiente
5115,m,22,1,1,15931003,Ama de casa
5116,otro,48,1,4,6402250,Estudiante
5117,otro,30,1,4,16126894,Otro
5118,otro,45,2,2,19060933,Empleado
5119,otro,37,2,2,21040613,Ama de casa
5120,m,50,1,6,12396801,Estudiante
5121,m,33,1,6,4443571,Ama de casa
5122,m,46,2,4,21098503,Estudiante
5123,otro,40,2,3,5769854,Empleado
5124,otro,41,2,1,17443912,Empleado
5125,otro,51,2,4,2693767,Otro
5126,m,24,2,3,21645214,Ama de casa
5127,otro,55,1,3,16674151,Otro
5128,f,54,1,4,19543843,Estudiante
5129,otro,21,2,3,3527796,Empleado
5130,f,51,2,5,1719727,Empleado
5131,otro,59,1,3,13011896,Independiente
5132,m,39,2,4,19744613,Independiente
5133,otro,22,2,3,16475842,Otro
5134,f,59,1,4,20927245,Ama de casa
5135,f,40,1,2,17455772,Estudiante
5136,otro,32,1,4,10215270,Otro
5137,f,48,1,3,6951186,Empleado
5138,f,26,2,4,21256176,Empleado
5139,m,60,1,1,4664101,Empleado
5140,otro,42,2,4,15614779,Estudiante
5141,otro,42,2,4,9863354,Otro
5142,otro,38,2,1,21412867,Estudiante
5143,f,26,2,1,19719753,Empleado
5144,otro,55,1,1,13346790,Independiente
5145,otro,39,2,6,18247330,Otro
5146,m,60,2,5,10911458,Independiente
5147,m,40,2,6,13763146,Otro
5148,m,21,1,4,5870120,Empleado
5149,f,46,1,6,6181213,Independiente
5150,otro,32,1,6,12681708,Independiente
5151,m,18,1,1,16824735,Otro
5152,m,47,1,1,12519949,Independiente
5153,m,46,2,2,14757515,Independiente
5154,otro,37,1,6,14645623,Empleado
5155,otro,50,2,5,3248401,Otro
5156,otro,58,1,4,6755553,Otro
5157,f,61,2,3,17431654,Ama de casa
5158,f,53,1,5,19167267,Otro
5159,m,39,2,5,1468738,Empleado
5160,otro,30,1,2,11268156,Independiente
5161,m,24,2,4,9082883,Ama de casa
5162,otro,25,2,4,21046127,Independiente
5163,otro,45,2,1,7869180,Otro
5164,otro,62,2,1,15371661,Estudiante
5165,f,60,2,5,20596468,Independiente
5166,f,26,2,2,17500065,Otro
5167,otro,42,1,4,20664165,Empleado
5168,m,33,1,2,14955239,Otro
5169,otro,27,2,3,18370236,Ama de casa
5170,otro,28,2,4,15690481,Estudiante
5171,m,48,2,1,16479435,Estudiante
5172,otro,29,2,5,15136781,Estudiante
5173,m,48,2,2,8375721,Empleado
5174,f,31,2,1,7153397,Estudiante
5175,f,61,2,5,5998263,Independiente
5176,m,49,1,1,10970764,Empleado
5177,f,34,2,4,11469412,Otro
5178,f,52,2,2,13501300,Ama de casa
5179,m,18,1,3,17502580,Empleado
5180,f,46,1,6,18796937,Ama de casa
5181,otro,21,2,1,2979430,Empleado
5182,otro,40,1,6,9432262,Otro
5183,m,45,1,2,10087971,Ama de casa
5184,f,33,1,4,8118051,Empleado
5185,otro,29,2,1,13666990,Ama de casa
5186,otro,38,2,4,2435633,Estudiante
5187,f,62,1,3,10026187,Estudiante
5188,f,34,2,3,21354913,Estudiante
5189,otro,57,2,5,9045822,Independiente
5190,otro,30,2,5,15246126,Estudiante
5191,m,49,1,5,18256034,Estudiante
5192,m,54,1,4,1879667,Otro
5193,otro,32,1,5,8235231,Ama de casa
5194,m,29,1,2,10576012,Ama de casa
5195,otro,32,2,6,4137495,Estudiante
5196,otro,51,2,6,6257278,Ama de casa
5197,m,23,2,4,15971315,Empleado
5198,m,34,1,4,19366981,Estudiante
5199,f,37,1,5,9553478,Estudiante
5200,f,26,2,6,17655030,Independiente
5201,f,22,1,6,4409216,Empleado
5202,otro,40,1,5,11421895,Estudiante
5203,m,50,2,4,15698791,Estudiante
5204,otro,55,1,3,14128220,Ama de casa
5205,m,31,1,3,15027578,Estudiante
5206,otro,34,2,5,14373364,Estudiante
5207,f,36,1,3,11287410,Estudiante
5208,f,50,2,2,18551295,Estudiante
5209,f,18,2,2,18183912,Independiente
5210,otro,30,1,2,5874876,Empleado
5211,m,44,2,4,19513597,Independiente
5212,m,23,1,4,15190358,Ama de casa
5213,f,23,1,4,3193012,Otro
5214,f,50,1,4,12324305,Estudiante
5215,f,47,1,4,12620180,Ama de casa
5216,f,52,1,5,6429586,Otro
5217,m,40,1,3,18449462,Estudiante
5218,otro,27,1,5,7848685,Estudiante
5219,otro,36,1,3,6540144,Otro
5220,otro,45,1,5,5558933,Independiente
5221,otro,40,2,2,20676443,Otro
5222,f,21,2,1,18686586,Otro
5223,f,37,1,4,13523904,Empleado
5224,f,36,1,1,2654793,Estudiante
5225,otro,59,1,1,6520515,Estudiante
5226,f,44,2,2,10973216,Independiente
5227,f,51,2,1,17493074,Independiente
5228,m,21,1,1,6627945,Empleado
5229,m,55,1,2,11486930,Empleado
5230,f,24,1,3,9607286,Empleado
5231,m,24,2,5,14369025,Independiente
5232,m,43,1,6,21790068,Otro
5233,f,43,2,1,12020135,Estudiante
5234,f,36,2,4,15303368,Estudiante
5235,f,26,1,2,2829328,Ama de casa
5236,f,37,2,1,21301943,Independiente
5237,otro,59,1,6,20394224,Independiente
5238,otro,62,2,3,15430263,Empleado
5239,f,33,2,3,11075754,Ama de casa
5240,m,34,1,6,7453338,Ama de casa
5241,f,39,1,4,8420922,Independiente
5242,f,30,2,1,18949001,Empleado
5243,m,29,2,4,21690594,Estudiante
5244,otro,27,2,3,12121309,Empleado
5245,f,18,1,3,21081322,Estudiante
5246,f,49,1,5,10107204,Independiente
5247,otro,47,1,3,10601308,Empleado
5248,otro,25,1,2,8319473,Ama de casa
5249,m,38,2,5,20390970,Otro
5250,otro,39,2,4,19282856,Ama de casa
5251,otro,35,2,3,13096200,Estudiante
5252,otro,19,2,6,3165457,Independiente
5253,m,61,2,2,19179671,Empleado
5254,otro,26,1,5,21066576,Independiente
5255,otro,20,1,2,11669634,Independiente
5256,m,43,2,5,9412520,Estudiante
5257,otro,38,2,5,21409020,Independiente
5258,otro,47,2,5,21875340,Empleado
5259,m,45,2,6,9380006,Ama de casa
5260,f,53,2,4,5425943,Independiente
5261,m,43,2,5,6215529,Empleado
5262,otro,51,2,5,10746119,Empleado
5263,otro,25,2,2,8379813,Estudiante
